augmented_view_id,feature_id,feature_name,source_geometry_id,source_instance_id,source_image_file,augmentation_id,augmentation_type,rotation_deg,translation_x_px,translation_y_px,mirror,augmented_image_file,sha256
F16_SRC_044_V02,F16,3.8-mm precision wide slot,F16_GEOM_044,F16_SRC_044,data/raw/cv20/images/16/classes/0/0021.png,AUG_02,translation,0,1,3,no,data/processed/cv20_augmented/images/F16/F16_SRC_044/F16_SRC_044_V02.png,c1df363de6d26b9ad0d4ef78935edb83ee6b1be0b331a6827839b871d68a72b2
F16_SRC_044_V03,F16,3.8-mm precision wide slot,F16_GEOM_044,F16_SRC_044,data/raw/cv20/images/16/classes/0/0021.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_044/F16_SRC_044_V03.png,c9f40ead6c690e23636da13d2323aa306d66c8969fa23d57b5766cb94a26f1ca
F16_SRC_045_V00,F16,3.8-mm precision wide slot,F16_GEOM_045,F16_SRC_045,data/raw/cv20/images/16/classes/0/0022 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_045/F16_SRC_045_V00.png,7b4a7f2b80fffc500e685a49403c0469f2878633f94f48912e151180c9fbf961
F16_SRC_045_V01,F16,3.8-mm precision wide slot,F16_GEOM_045,F16_SRC_045,data/raw/cv20/images/16/classes/0/0022 (2).png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_045/F16_SRC_045_V01.png,a833f1288e1247a5239ea09205af98630bfa33f2d7699ca835c9e5d8d6a390f3
F16_SRC_045_V02,F16,3.8-mm precision wide slot,F16_GEOM_045,F16_SRC_045,data/raw/cv20/images/16/classes/0/0022 (2).png,AUG_02,translation,0,2,-3,no,data/processed/cv20_augmented/images/F16/F16_SRC_045/F16_SRC_045_V02.png,8cfc8ef3dae97e74c6fa876b3d0f2c0ff914563f825f59ded67dca9d24f9b211
F16_SRC_045_V03,F16,3.8-mm precision wide slot,F16_GEOM_045,F16_SRC_045,data/raw/cv20/images/16/classes/0/0022 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_045/F16_SRC_045_V03.png,93e1e9245892acf8677bd18ee1c844eaeea21b301fc320228806f6b282ca932d
F16_SRC_046_V00,F16,3.8-mm precision wide slot,F16_GEOM_046,F16_SRC_046,data/raw/cv20/images/16/classes/0/0022.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_046/F16_SRC_046_V00.png,cac7e4b769ec22699c7aa7e291f2f912d5e3a4cc68520f05ee5ccd99d2303718
F16_SRC_046_V01,F16,3.8-mm precision wide slot,F16_GEOM_046,F16_SRC_046,data/raw/cv20/images/16/classes/0/0022.png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_046/F16_SRC_046_V01.png,8189908fe783c7128878dd1fec463c4772f6840419f4b393f81ea83ef4fff295
F16_SRC_046_V02,F16,3.8-mm precision wide slot,F16_GEOM_046,F16_SRC_046,data/raw/cv20/images/16/classes/0/0022.png,AUG_02,translation,0,3,-2,no,data/processed/cv20_augmented/images/F16/F16_SRC_046/F16_SRC_046_V02.png,aa5bded860838f763ae8da37a0edd07e51075bc21f6cfee0dd24bdfa52f51875
F16_SRC_046_V03,F16,3.8-mm precision wide slot,F16_GEOM_046,F16_SRC_046,data/raw/cv20/images/16/classes/0/0022.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_046/F16_SRC_046_V03.png,e9564fd6e5f7ed621a090e9a669a9632a420968cf354e10c6a986f34eb150544
F16_SRC_047_V00,F16,3.8-mm precision wide slot,F16_GEOM_047,F16_SRC_047,data/raw/cv20/images/16/classes/0/0023 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_047/F16_SRC_047_V00.png,7abca27f2bca4581e0c7b715e573545e878a45b36c15bd9ecaef7dbb065e3ff2
F16_SRC_047_V01,F16,3.8-mm precision wide slot,F16_GEOM_047,F16_SRC_047,data/raw/cv20/images/16/classes/0/0023 (2).png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_047/F16_SRC_047_V01.png,8cd9452391b61e9b573c17d8b8481c2db2190c7d36f3c985a50f93da8b6d4213
F16_SRC_047_V02,F16,3.8-mm precision wide slot,F16_GEOM_047,F16_SRC_047,data/raw/cv20/images/16/classes/0/0023 (2).png,AUG_02,translation,0,-3,-1,no,data/processed/cv20_augmented/images/F16/F16_SRC_047/F16_SRC_047_V02.png,85e743dd8a4d156938788072309cb1cd6ddf7a735142f7ae185b8a43cf5fd1b0
F16_SRC_047_V03,F16,3.8-mm precision wide slot,F16_GEOM_047,F16_SRC_047,data/raw/cv20/images/16/classes/0/0023 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_047/F16_SRC_047_V03.png,97b04efcd9754c865cbf92c55cbcfc3aae0118bf0cd8a3f890ff7f7d6d14a99a
F16_SRC_048_V00,F16,3.8-mm precision wide slot,F16_GEOM_048,F16_SRC_048,data/raw/cv20/images/16/classes/0/0023.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_048/F16_SRC_048_V00.png,65250e24ad8a7f13688addb6f233de760d9977dd81880b3b1b56a241a557da23
F16_SRC_048_V01,F16,3.8-mm precision wide slot,F16_GEOM_048,F16_SRC_048,data/raw/cv20/images/16/classes/0/0023.png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_048/F16_SRC_048_V01.png,168fee4f8c11786ac4fdc773a580372d93a2670000461255052c7c2b6c80f722
F16_SRC_048_V02,F16,3.8-mm precision wide slot,F16_GEOM_048,F16_SRC_048,data/raw/cv20/images/16/classes/0/0023.png,AUG_02,translation,0,-2,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_048/F16_SRC_048_V02.png,e2150ff2f8468156fca65645780a9fb9eba774d60afdf001e64029a6f07399e4
F16_SRC_048_V03,F16,3.8-mm precision wide slot,F16_GEOM_048,F16_SRC_048,data/raw/cv20/images/16/classes/0/0023.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_048/F16_SRC_048_V03.png,5ece0072a9f74889f50fa7dbbd9f014de545dcbd73694fec53737e7764304ab1
F16_SRC_049_V00,F16,3.8-mm precision wide slot,F16_GEOM_049,F16_SRC_049,data/raw/cv20/images/16/classes/0/0024 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_049/F16_SRC_049_V00.png,4bc56c26a390978bc50e0c626c77d7f3447c44be33983d90b78f63f7e20ae3ff
F16_SRC_049_V01,F16,3.8-mm precision wide slot,F16_GEOM_049,F16_SRC_049,data/raw/cv20/images/16/classes/0/0024 (2).png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_049/F16_SRC_049_V01.png,739e6dee1d12672babba3b6c12bf5b4b6c4de5235fa4b4f35fc1253e82718977
F16_SRC_049_V02,F16,3.8-mm precision wide slot,F16_GEOM_049,F16_SRC_049,data/raw/cv20/images/16/classes/0/0024 (2).png,AUG_02,translation,0,-1,1,no,data/processed/cv20_augmented/images/F16/F16_SRC_049/F16_SRC_049_V02.png,73a5d2885d0c6b5661d0b9220907387ac7a50cd3656741d7b806f734b5ea4a76
F16_SRC_049_V03,F16,3.8-mm precision wide slot,F16_GEOM_049,F16_SRC_049,data/raw/cv20/images/16/classes/0/0024 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_049/F16_SRC_049_V03.png,82008e981c46dbb9991fc3da27f6318eed6e06f56218bfef27076dabc45e3359
F16_SRC_050_V00,F16,3.8-mm precision wide slot,F16_GEOM_050,F16_SRC_050,data/raw/cv20/images/16/classes/0/0024.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_050/F16_SRC_050_V00.png,92789fb8487d3d39f2179bb634c6a7949404c5ad630ebb2f7bbd3774c5d09823
F16_SRC_050_V01,F16,3.8-mm precision wide slot,F16_GEOM_050,F16_SRC_050,data/raw/cv20/images/16/classes/0/0024.png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F16/F16_SRC_050/F16_SRC_050_V01.png,4911b6445db3b09721055438608b3346dede4c53c0c892a966a9d7d8aee55f8a
F16_SRC_050_V02,F16,3.8-mm precision wide slot,F16_GEOM_050,F16_SRC_050,data/raw/cv20/images/16/classes/0/0024.png,AUG_02,translation,0,0,2,no,data/processed/cv20_augmented/images/F16/F16_SRC_050/F16_SRC_050_V02.png,e852814ad04739597324ade63985701713d9ea84e91c732ca5d1f2f0ca79403a
F16_SRC_050_V03,F16,3.8-mm precision wide slot,F16_GEOM_050,F16_SRC_050,data/raw/cv20/images/16/classes/0/0024.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F16/F16_SRC_050/F16_SRC_050_V03.png,e5fa23243e84b4be07a6107994522922846bb7cced4a1e821784f4da1beb85fa
F17_SRC_001_V00,F17,large-radius transition profile groove,F17_GEOM_001,F17_SRC_001,data/raw/cv20/images/17/classes/0/0000 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_001/F17_SRC_001_V00.png,fa24c58c6cbdbdb0d8887a26417f480f45467bf4c397a3ae3478827421f3a374
F17_SRC_001_V01,F17,large-radius transition profile groove,F17_GEOM_001,F17_SRC_001,data/raw/cv20/images/17/classes/0/0000 (2).png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_001/F17_SRC_001_V01.png,81f5ebf8de85046b54c8064f56fc40d893d7bb91d792eefeb3b94ebe4d149e0e
F17_SRC_001_V02,F17,large-radius transition profile groove,F17_GEOM_001,F17_SRC_001,data/raw/cv20/images/17/classes/0/0000 (2).png,AUG_02,translation,0,1,-3,no,data/processed/cv20_augmented/images/F17/F17_SRC_001/F17_SRC_001_V02.png,46ba161268de290d9c3a16ee800be8aa4d84f317aa71a94a1e1ec0c8f61c1e24
F17_SRC_001_V03,F17,large-radius transition profile groove,F17_GEOM_001,F17_SRC_001,data/raw/cv20/images/17/classes/0/0000 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_001/F17_SRC_001_V03.png,b38f06603c0b734828951564e18048acb72de52a90a6b9a3f6d309aafff749e0
F17_SRC_002_V00,F17,large-radius transition profile groove,F17_GEOM_002,F17_SRC_002,data/raw/cv20/images/17/classes/0/0000.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_002/F17_SRC_002_V00.png,d74b002651b68151f0e65b5f0d2466673e1b97f4e5a382f4738552ff6edf7917
F17_SRC_002_V01,F17,large-radius transition profile groove,F17_GEOM_002,F17_SRC_002,data/raw/cv20/images/17/classes/0/0000.png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_002/F17_SRC_002_V01.png,b89aa08ba811490e652afcb305c4d6ebac45337ed658889921796ca4df66ea6a
F17_SRC_002_V02,F17,large-radius transition profile groove,F17_GEOM_002,F17_SRC_002,data/raw/cv20/images/17/classes/0/0000.png,AUG_02,translation,0,2,-2,no,data/processed/cv20_augmented/images/F17/F17_SRC_002/F17_SRC_002_V02.png,01343dc0a1c56ac53e4f4338e9e6bbe739d54e6b2d22d25d0191d7a6bc43120a
F17_SRC_002_V03,F17,large-radius transition profile groove,F17_GEOM_002,F17_SRC_002,data/raw/cv20/images/17/classes/0/0000.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_002/F17_SRC_002_V03.png,6a1d83651bfb0f757b2e12f0aaf3189568f3c3c6c8249d17a08a33c15cbc4161
F17_SRC_003_V00,F17,large-radius transition profile groove,F17_GEOM_003,F17_SRC_003,data/raw/cv20/images/17/classes/0/0001 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_003/F17_SRC_003_V00.png,39381d2bb1a186b0abace76880a2511d46a2d91d539c8e9a6af6c66d87f0cba5
F17_SRC_003_V01,F17,large-radius transition profile groove,F17_GEOM_003,F17_SRC_003,data/raw/cv20/images/17/classes/0/0001 (2).png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_003/F17_SRC_003_V01.png,e155c19edb70fd210ef2aebbd63463457f8270ceea11678d7af27ebb37b20f3c
F17_SRC_003_V02,F17,large-radius transition profile groove,F17_GEOM_003,F17_SRC_003,data/raw/cv20/images/17/classes/0/0001 (2).png,AUG_02,translation,0,3,-1,no,data/processed/cv20_augmented/images/F17/F17_SRC_003/F17_SRC_003_V02.png,ea13d4d477b61c5a0e391e1f7954ac38073e0b96c0aecd61bcfd04af5fbb05cf
F17_SRC_003_V03,F17,large-radius transition profile groove,F17_GEOM_003,F17_SRC_003,data/raw/cv20/images/17/classes/0/0001 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_003/F17_SRC_003_V03.png,2c9df647fbe001c5a3ea1b2a3650cac9db8b6b4f92aba6ee2b3b7794667d8306
F17_SRC_004_V00,F17,large-radius transition profile groove,F17_GEOM_004,F17_SRC_004,data/raw/cv20/images/17/classes/0/0001.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_004/F17_SRC_004_V00.png,9c91b5e0d95e5f311b24ef799edb0ea36fa7c826fcb656d7cdd2f7a629b4e837
F17_SRC_004_V01,F17,large-radius transition profile groove,F17_GEOM_004,F17_SRC_004,data/raw/cv20/images/17/classes/0/0001.png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_004/F17_SRC_004_V01.png,75f1c0e78f440545152abae28a89cbbd5ac26103fc6b1368a6aaaaa5595f48ee
F17_SRC_004_V02,F17,large-radius transition profile groove,F17_GEOM_004,F17_SRC_004,data/raw/cv20/images/17/classes/0/0001.png,AUG_02,translation,0,-3,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_004/F17_SRC_004_V02.png,87895c630948fa00d56d2f4884afa1efacf7f16ba0d8ed99675d3100e29aa8d4
F17_SRC_004_V03,F17,large-radius transition profile groove,F17_GEOM_004,F17_SRC_004,data/raw/cv20/images/17/classes/0/0001.png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_004/F17_SRC_004_V03.png,f47a0d05543f08c48ab7ebb45ad41c11cea861204c809d901e50d870b09cad02
F17_SRC_005_V00,F17,large-radius transition profile groove,F17_GEOM_005,F17_SRC_005,data/raw/cv20/images/17/classes/0/0002 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_005/F17_SRC_005_V00.png,613806d011695bd503a6e561426bfde19bfc5b2cf55b10163c1fc9f9ed391bc1
F17_SRC_005_V01,F17,large-radius transition profile groove,F17_GEOM_005,F17_SRC_005,data/raw/cv20/images/17/classes/0/0002 (2).png,AUG_01,rotation,40,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_005/F17_SRC_005_V01.png,8d38aa81556cb3049340ef1b47c9db4f43e030b7111e0bce0133f9a901baa50e
F17_SRC_005_V02,F17,large-radius transition profile groove,F17_GEOM_005,F17_SRC_005,data/raw/cv20/images/17/classes/0/0002 (2).png,AUG_02,translation,0,-2,1,no,data/processed/cv20_augmented/images/F17/F17_SRC_005/F17_SRC_005_V02.png,fcd907c69513277e3dd76d2c242dca7aac6effea775e47ad38fbc9588213248e
F17_SRC_005_V03,F17,large-radius transition profile groove,F17_GEOM_005,F17_SRC_005,data/raw/cv20/images/17/classes/0/0002 (2).png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_005/F17_SRC_005_V03.png,2469f707a749923caced1318937aeb2ac408385aee939dbe949925b0b404516a
F17_SRC_006_V00,F17,large-radius transition profile groove,F17_GEOM_006,F17_SRC_006,data/raw/cv20/images/17/classes/0/0002.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_006/F17_SRC_006_V00.png,e3873fa56b5f33e345cf25386ce20cde2990dcac93c9e5731c76709460d2cd5f
F17_SRC_006_V01,F17,large-radius transition profile groove,F17_GEOM_006,F17_SRC_006,data/raw/cv20/images/17/classes/0/0002.png,AUG_01,rotation,5,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_006/F17_SRC_006_V01.png,b21954b407e5994e32c2e754252b48be5dccbe34b1d23b0d44bae22a4eea6d5a
F17_SRC_006_V02,F17,large-radius transition profile groove,F17_GEOM_006,F17_SRC_006,data/raw/cv20/images/17/classes/0/0002.png,AUG_02,translation,0,-1,2,no,data/processed/cv20_augmented/images/F17/F17_SRC_006/F17_SRC_006_V02.png,75ea41bb4bc050a3b5e3a0ac3f5fd3fdb4de4696ff6011954e522ba2dfda0fbc
F17_SRC_006_V03,F17,large-radius transition profile groove,F17_GEOM_006,F17_SRC_006,data/raw/cv20/images/17/classes/0/0002.png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_006/F17_SRC_006_V03.png,a97c6f881f04dd85717e42aaf89c29ceb8f89fdf214a12618ffe5836f6cd47dd
F17_SRC_007_V00,F17,large-radius transition profile groove,F17_GEOM_007,F17_SRC_007,data/raw/cv20/images/17/classes/0/0003 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_007/F17_SRC_007_V00.png,21b254bae06f9f553061ee918fcd47357af6955ebae6ee48bee3b291fb863e30
F17_SRC_007_V01,F17,large-radius transition profile groove,F17_GEOM_007,F17_SRC_007,data/raw/cv20/images/17/classes/0/0003 (2).png,AUG_01,rotation,15,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_007/F17_SRC_007_V01.png,66fc692b84c8375d86a8d3f45b16815c6924daac64d64d5b596ecc1b8ea39299
F17_SRC_007_V02,F17,large-radius transition profile groove,F17_GEOM_007,F17_SRC_007,data/raw/cv20/images/17/classes/0/0003 (2).png,AUG_02,translation,0,0,3,no,data/processed/cv20_augmented/images/F17/F17_SRC_007/F17_SRC_007_V02.png,d4b24153b1500c95c456c9794debd205aac92152393553bb05d535fd40eee5b0
F17_SRC_007_V03,F17,large-radius transition profile groove,F17_GEOM_007,F17_SRC_007,data/raw/cv20/images/17/classes/0/0003 (2).png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_007/F17_SRC_007_V03.png,08fb9ddd9f8ca8dce925801d0e990e8bbd2f17be62ffcc1be84e80d543262adb
F17_SRC_008_V00,F17,large-radius transition profile groove,F17_GEOM_008,F17_SRC_008,data/raw/cv20/images/17/classes/0/0003.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_008/F17_SRC_008_V00.png,4cd6f46b50d52f1d4175dde44d6ad6c66b315c5c3d327cb2823c5bb17a5dac13
F17_SRC_008_V01,F17,large-radius transition profile groove,F17_GEOM_008,F17_SRC_008,data/raw/cv20/images/17/classes/0/0003.png,AUG_01,rotation,25,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_008/F17_SRC_008_V01.png,f5104072d3b7073830880231827c14588c4d78309ca3168ed43d8b7dc4c652b9
F17_SRC_008_V02,F17,large-radius transition profile groove,F17_GEOM_008,F17_SRC_008,data/raw/cv20/images/17/classes/0/0003.png,AUG_02,translation,0,1,-3,no,data/processed/cv20_augmented/images/F17/F17_SRC_008/F17_SRC_008_V02.png,6bceb265a747b7defa47865ce8aae5dfd6eacbea58ddaafbdcb67c3ec1eeaa0a
F17_SRC_008_V03,F17,large-radius transition profile groove,F17_GEOM_008,F17_SRC_008,data/raw/cv20/images/17/classes/0/0003.png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_008/F17_SRC_008_V03.png,3d9ee1bc2b7d1a4354bb69aaf4dc9bf8b558f25500bfb346ae0fb8142bcd111d
F17_SRC_009_V00,F17,large-radius transition profile groove,F17_GEOM_009,F17_SRC_009,data/raw/cv20/images/17/classes/0/0004 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_009/F17_SRC_009_V00.png,0bfcfe8a4ee8c3312aa686b4572304161ddbee43020a1802865dcdd1d71f8172
F17_SRC_009_V01,F17,large-radius transition profile groove,F17_GEOM_009,F17_SRC_009,data/raw/cv20/images/17/classes/0/0004 (2).png,AUG_01,rotation,35,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_009/F17_SRC_009_V01.png,1646ac2ba426c4309e0da47413492f4294b3fdad6bfe8c1a721c86ec0608ff6a
F17_SRC_009_V02,F17,large-radius transition profile groove,F17_GEOM_009,F17_SRC_009,data/raw/cv20/images/17/classes/0/0004 (2).png,AUG_02,translation,0,2,-2,no,data/processed/cv20_augmented/images/F17/F17_SRC_009/F17_SRC_009_V02.png,a0962eea75b9276e61204a1f9a3ddc7130a0005c232a47ced5409175e1e18faa
F17_SRC_009_V03,F17,large-radius transition profile groove,F17_GEOM_009,F17_SRC_009,data/raw/cv20/images/17/classes/0/0004 (2).png,AUG_03,horizontal-mirror-rotation,25,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_009/F17_SRC_009_V03.png,d2b559ef9f4103bc6bb82ec708473fa7d0fb239cd69f97455fa0108fe7731447
F17_SRC_010_V00,F17,large-radius transition profile groove,F17_GEOM_010,F17_SRC_010,data/raw/cv20/images/17/classes/0/0004.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_010/F17_SRC_010_V00.png,7688ffc36c508e029aa2f03f25ab7ef5c4b1d797083a3b257290dab50df3277a
F17_SRC_010_V01,F17,large-radius transition profile groove,F17_GEOM_010,F17_SRC_010,data/raw/cv20/images/17/classes/0/0004.png,AUG_01,rotation,45,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_010/F17_SRC_010_V01.png,56fab9372276653631549a56802b5add5bada6d8debb54ebb592260968ab77c9
F17_SRC_010_V02,F17,large-radius transition profile groove,F17_GEOM_010,F17_SRC_010,data/raw/cv20/images/17/classes/0/0004.png,AUG_02,translation,0,3,-1,no,data/processed/cv20_augmented/images/F17/F17_SRC_010/F17_SRC_010_V02.png,0a2fe990a545baab69a655f446a0e25b8f158700a033e75470b3663b85ff6d15
F17_SRC_010_V03,F17,large-radius transition profile groove,F17_GEOM_010,F17_SRC_010,data/raw/cv20/images/17/classes/0/0004.png,AUG_03,horizontal-mirror-rotation,5,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_010/F17_SRC_010_V03.png,19b1ea1832fdf3e69a5457d7f1c1b11f44052f41db1e538289c7d49e4ec623f0
F17_SRC_011_V00,F17,large-radius transition profile groove,F17_GEOM_011,F17_SRC_011,data/raw/cv20/images/17/classes/0/0005 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_011/F17_SRC_011_V00.png,66a9b1116aae133358c3a76bc257bd2874ce985cd65d3b9aa7ca72b26157a532
F17_SRC_011_V01,F17,large-radius transition profile groove,F17_GEOM_011,F17_SRC_011,data/raw/cv20/images/17/classes/0/0005 (2).png,AUG_01,rotation,10,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_011/F17_SRC_011_V01.png,3d7c65c3b99806e35d9cc9caa2a0058241892382ad4d91335b291d08588924b7
F17_SRC_011_V02,F17,large-radius transition profile groove,F17_GEOM_011,F17_SRC_011,data/raw/cv20/images/17/classes/0/0005 (2).png,AUG_02,translation,0,-3,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_011/F17_SRC_011_V02.png,3d3f904761ea979249af4ed56c4721bc121efea8a54dad759c625b56a621bae4
F17_SRC_011_V03,F17,large-radius transition profile groove,F17_GEOM_011,F17_SRC_011,data/raw/cv20/images/17/classes/0/0005 (2).png,AUG_03,horizontal-mirror-rotation,10,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_011/F17_SRC_011_V03.png,7b8c41111f085b41510e2c7109c5b97ebb984e65d1070a51b788df00292e794d
F17_SRC_012_V00,F17,large-radius transition profile groove,F17_GEOM_012,F17_SRC_012,data/raw/cv20/images/17/classes/0/0005.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_012/F17_SRC_012_V00.png,41c1aad9c60d53257e4e07f51bde539c31b6d48d4fff75b474b0c9edb353e001
F17_SRC_012_V01,F17,large-radius transition profile groove,F17_GEOM_012,F17_SRC_012,data/raw/cv20/images/17/classes/0/0005.png,AUG_01,rotation,20,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_012/F17_SRC_012_V01.png,1e2704dd55b618caa9335019c6150b5c2f4c80004046f66bf286f892b5d85d17
F17_SRC_012_V02,F17,large-radius transition profile groove,F17_GEOM_012,F17_SRC_012,data/raw/cv20/images/17/classes/0/0005.png,AUG_02,translation,0,-2,1,no,data/processed/cv20_augmented/images/F17/F17_SRC_012/F17_SRC_012_V02.png,fec9f37638002ef642270c7c5b9d8bee5e0478c0ecc63cd27f959c28bcd972c9
F17_SRC_012_V03,F17,large-radius transition profile groove,F17_GEOM_012,F17_SRC_012,data/raw/cv20/images/17/classes/0/0005.png,AUG_03,horizontal-mirror-rotation,15,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_012/F17_SRC_012_V03.png,bba5ff80b3e3f6dfef29820cb76c54de7121c0a83bd49046aa015bd41d7e6a12
F17_SRC_013_V00,F17,large-radius transition profile groove,F17_GEOM_013,F17_SRC_013,data/raw/cv20/images/17/classes/0/0006 (2).png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_013/F17_SRC_013_V00.png,43a0e41379ffde972b3e480404bbda1141b4008b070f3f1ed0fe98e1bcfba80a
F17_SRC_013_V01,F17,large-radius transition profile groove,F17_GEOM_013,F17_SRC_013,data/raw/cv20/images/17/classes/0/0006 (2).png,AUG_01,rotation,30,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_013/F17_SRC_013_V01.png,c32df61cd7bc302fa29ced840e5b1f2c85017931686e110e3dc87e4ce75d9ffc
F17_SRC_013_V02,F17,large-radius transition profile groove,F17_GEOM_013,F17_SRC_013,data/raw/cv20/images/17/classes/0/0006 (2).png,AUG_02,translation,0,-1,2,no,data/processed/cv20_augmented/images/F17/F17_SRC_013/F17_SRC_013_V02.png,9274f8a61683a984908cac82f175b0c566d3bbc9dd3830d1ff783acfc266d744
F17_SRC_013_V03,F17,large-radius transition profile groove,F17_GEOM_013,F17_SRC_013,data/raw/cv20/images/17/classes/0/0006 (2).png,AUG_03,horizontal-mirror-rotation,20,0,0,horizontal,data/processed/cv20_augmented/images/F17/F17_SRC_013/F17_SRC_013_V03.png,ed3ac0667af79f0735078b57fd883c20c2c1e26d9bca9793405a75e5eba0c76a
F17_SRC_014_V00,F17,large-radius transition profile groove,F17_GEOM_014,F17_SRC_014,data/raw/cv20/images/17/classes/0/0006.png,AUG_00,base-normalized,0,0,0,no,data/processed/cv20_augmented/images/F17/F17_SRC_014/F17_SRC_014_V00.png,cea76d8efaf15d9bb20615640b9a8a0382fcfdd04fbf3e41fd377fa7928953fe
