sample_id,case_id,feature_id,source_geometry_id,source_instance_id,view_id,augmentation_id,instruction_id,split_id,image_file,cad_model_file,kg_file,prompt_template,retrieval_exclusion_key,is_from_heldout_validation_case,is_validation_representative_sample,validation_record_key
AI5K_03931,F15_CASE_037,F15,F15_GEOM_037,F15_SRC_037,F15_SRC_037_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F15/F15_SRC_037/F15_SRC_037_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_037,0,0,
AI5K_03932,F15_CASE_037,F15,F15_GEOM_037,F15_SRC_037,F15_SRC_037_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F15/F15_SRC_037/F15_SRC_037_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_037,0,0,
AI5K_03933,F15_CASE_037,F15,F15_GEOM_037,F15_SRC_037,F15_SRC_037_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F15/F15_SRC_037/F15_SRC_037_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_037,0,0,
AI5K_03934,F15_CASE_037,F15,F15_GEOM_037,F15_SRC_037,F15_SRC_037_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F15/F15_SRC_037/F15_SRC_037_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_037,0,0,
AI5K_03935,F15_CASE_037,F15,F15_GEOM_037,F15_SRC_037,F15_SRC_037_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F15/F15_SRC_037/F15_SRC_037_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_037,0,0,
AI5K_03936,F15_CASE_038,F15,F15_GEOM_038,F15_SRC_038,F15_SRC_038_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F15/F15_SRC_038/F15_SRC_038_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_038,0,0,
AI5K_03937,F15_CASE_038,F15,F15_GEOM_038,F15_SRC_038,F15_SRC_038_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F15/F15_SRC_038/F15_SRC_038_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_038,0,0,
AI5K_03938,F15_CASE_038,F15,F15_GEOM_038,F15_SRC_038,F15_SRC_038_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F15/F15_SRC_038/F15_SRC_038_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_038,0,0,
AI5K_03939,F15_CASE_038,F15,F15_GEOM_038,F15_SRC_038,F15_SRC_038_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F15/F15_SRC_038/F15_SRC_038_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_038,0,0,
AI5K_03940,F15_CASE_038,F15,F15_GEOM_038,F15_SRC_038,F15_SRC_038_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F15/F15_SRC_038/F15_SRC_038_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_038,0,0,
AI5K_03941,F15_CASE_039,F15,F15_GEOM_039,F15_SRC_039,F15_SRC_039_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F15/F15_SRC_039/F15_SRC_039_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_039,0,0,
AI5K_03942,F15_CASE_039,F15,F15_GEOM_039,F15_SRC_039,F15_SRC_039_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F15/F15_SRC_039/F15_SRC_039_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_039,0,0,
AI5K_03943,F15_CASE_039,F15,F15_GEOM_039,F15_SRC_039,F15_SRC_039_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F15/F15_SRC_039/F15_SRC_039_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_039,0,0,
AI5K_03944,F15_CASE_039,F15,F15_GEOM_039,F15_SRC_039,F15_SRC_039_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F15/F15_SRC_039/F15_SRC_039_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_039,0,0,
AI5K_03945,F15_CASE_039,F15,F15_GEOM_039,F15_SRC_039,F15_SRC_039_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F15/F15_SRC_039/F15_SRC_039_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_039,0,0,
AI5K_03946,F15_CASE_040,F15,F15_GEOM_040,F15_SRC_040,F15_SRC_040_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F15/F15_SRC_040/F15_SRC_040_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_040,0,0,
AI5K_03947,F15_CASE_040,F15,F15_GEOM_040,F15_SRC_040,F15_SRC_040_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F15/F15_SRC_040/F15_SRC_040_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_040,0,0,
AI5K_03948,F15_CASE_040,F15,F15_GEOM_040,F15_SRC_040,F15_SRC_040_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F15/F15_SRC_040/F15_SRC_040_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_040,0,0,
AI5K_03949,F15_CASE_040,F15,F15_GEOM_040,F15_SRC_040,F15_SRC_040_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F15/F15_SRC_040/F15_SRC_040_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_040,0,0,
AI5K_03950,F15_CASE_040,F15,F15_GEOM_040,F15_SRC_040,F15_SRC_040_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F15/F15_SRC_040/F15_SRC_040_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_040,0,0,
AI5K_03951,F15_CASE_041,F15,F15_GEOM_041,F15_SRC_041,F15_SRC_041_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F15/F15_SRC_041/F15_SRC_041_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_041,0,0,
AI5K_03952,F15_CASE_041,F15,F15_GEOM_041,F15_SRC_041,F15_SRC_041_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F15/F15_SRC_041/F15_SRC_041_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_041,0,0,
AI5K_03953,F15_CASE_041,F15,F15_GEOM_041,F15_SRC_041,F15_SRC_041_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F15/F15_SRC_041/F15_SRC_041_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_041,0,0,
AI5K_03954,F15_CASE_041,F15,F15_GEOM_041,F15_SRC_041,F15_SRC_041_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F15/F15_SRC_041/F15_SRC_041_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_041,0,0,
AI5K_03955,F15_CASE_041,F15,F15_GEOM_041,F15_SRC_041,F15_SRC_041_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F15/F15_SRC_041/F15_SRC_041_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_041,0,0,
AI5K_03956,F15_CASE_042,F15,F15_GEOM_042,F15_SRC_042,F15_SRC_042_V00,AUG_00,GEO,validation,data/processed/cv20_augmented/images/F15/F15_SRC_042/F15_SRC_042_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_042,0,0,
AI5K_03957,F15_CASE_042,F15,F15_GEOM_042,F15_SRC_042,F15_SRC_042_V01,AUG_01,PLAN,validation,data/processed/cv20_augmented/images/F15/F15_SRC_042/F15_SRC_042_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_042,0,0,
AI5K_03958,F15_CASE_042,F15,F15_GEOM_042,F15_SRC_042,F15_SRC_042_V02,AUG_02,RISK,validation,data/processed/cv20_augmented/images/F15/F15_SRC_042/F15_SRC_042_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_042,0,0,
AI5K_03959,F15_CASE_042,F15,F15_GEOM_042,F15_SRC_042,F15_SRC_042_V03,AUG_03,VERIFY,validation,data/processed/cv20_augmented/images/F15/F15_SRC_042/F15_SRC_042_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_042,0,0,
AI5K_03960,F15_CASE_042,F15,F15_GEOM_042,F15_SRC_042,F15_SRC_042_V00,AUG_00,RESOURCE,validation,data/processed/cv20_augmented/images/F15/F15_SRC_042/F15_SRC_042_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_042,0,0,
AI5K_03961,F15_C01,F15,F15_GEOM_043,F15_SRC_043,F15_SRC_043_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_043/F15_SRC_043_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_043,1,1,F15_C01
AI5K_03962,F15_C01,F15,F15_GEOM_043,F15_SRC_043,F15_SRC_043_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_043/F15_SRC_043_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_043,1,0,F15_C01
AI5K_03963,F15_C01,F15,F15_GEOM_043,F15_SRC_043,F15_SRC_043_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_043/F15_SRC_043_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_043,1,0,F15_C01
AI5K_03964,F15_C01,F15,F15_GEOM_043,F15_SRC_043,F15_SRC_043_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_043/F15_SRC_043_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_043,1,0,F15_C01
AI5K_03965,F15_C01,F15,F15_GEOM_043,F15_SRC_043,F15_SRC_043_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_043/F15_SRC_043_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_043,1,0,F15_C01
AI5K_03966,F15_C02,F15,F15_GEOM_044,F15_SRC_044,F15_SRC_044_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_044/F15_SRC_044_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_044,1,1,F15_C02
AI5K_03967,F15_C02,F15,F15_GEOM_044,F15_SRC_044,F15_SRC_044_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_044/F15_SRC_044_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_044,1,0,F15_C02
AI5K_03968,F15_C02,F15,F15_GEOM_044,F15_SRC_044,F15_SRC_044_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_044/F15_SRC_044_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_044,1,0,F15_C02
AI5K_03969,F15_C02,F15,F15_GEOM_044,F15_SRC_044,F15_SRC_044_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_044/F15_SRC_044_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_044,1,0,F15_C02
AI5K_03970,F15_C02,F15,F15_GEOM_044,F15_SRC_044,F15_SRC_044_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_044/F15_SRC_044_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_044,1,0,F15_C02
AI5K_03971,F15_C03,F15,F15_GEOM_045,F15_SRC_045,F15_SRC_045_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_045/F15_SRC_045_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_045,1,1,F15_C03
AI5K_03972,F15_C03,F15,F15_GEOM_045,F15_SRC_045,F15_SRC_045_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_045/F15_SRC_045_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_045,1,0,F15_C03
AI5K_03973,F15_C03,F15,F15_GEOM_045,F15_SRC_045,F15_SRC_045_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_045/F15_SRC_045_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_045,1,0,F15_C03
AI5K_03974,F15_C03,F15,F15_GEOM_045,F15_SRC_045,F15_SRC_045_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_045/F15_SRC_045_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_045,1,0,F15_C03
AI5K_03975,F15_C03,F15,F15_GEOM_045,F15_SRC_045,F15_SRC_045_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_045/F15_SRC_045_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_045,1,0,F15_C03
AI5K_03976,F15_C04,F15,F15_GEOM_046,F15_SRC_046,F15_SRC_046_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_046/F15_SRC_046_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_046,1,1,F15_C04
AI5K_03977,F15_C04,F15,F15_GEOM_046,F15_SRC_046,F15_SRC_046_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_046/F15_SRC_046_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_046,1,0,F15_C04
AI5K_03978,F15_C04,F15,F15_GEOM_046,F15_SRC_046,F15_SRC_046_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_046/F15_SRC_046_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_046,1,0,F15_C04
AI5K_03979,F15_C04,F15,F15_GEOM_046,F15_SRC_046,F15_SRC_046_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_046/F15_SRC_046_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_046,1,0,F15_C04
AI5K_03980,F15_C04,F15,F15_GEOM_046,F15_SRC_046,F15_SRC_046_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_046/F15_SRC_046_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_046,1,0,F15_C04
AI5K_03981,F15_C05,F15,F15_GEOM_047,F15_SRC_047,F15_SRC_047_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_047/F15_SRC_047_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_047,1,1,F15_C05
AI5K_03982,F15_C05,F15,F15_GEOM_047,F15_SRC_047,F15_SRC_047_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_047/F15_SRC_047_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_047,1,0,F15_C05
AI5K_03983,F15_C05,F15,F15_GEOM_047,F15_SRC_047,F15_SRC_047_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_047/F15_SRC_047_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_047,1,0,F15_C05
AI5K_03984,F15_C05,F15,F15_GEOM_047,F15_SRC_047,F15_SRC_047_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_047/F15_SRC_047_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_047,1,0,F15_C05
AI5K_03985,F15_C05,F15,F15_GEOM_047,F15_SRC_047,F15_SRC_047_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_047/F15_SRC_047_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_047,1,0,F15_C05
AI5K_03986,F15_CASE_048,F15,F15_GEOM_048,F15_SRC_048,F15_SRC_048_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_048/F15_SRC_048_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_048,0,0,
AI5K_03987,F15_CASE_048,F15,F15_GEOM_048,F15_SRC_048,F15_SRC_048_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_048/F15_SRC_048_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_048,0,0,
AI5K_03988,F15_CASE_048,F15,F15_GEOM_048,F15_SRC_048,F15_SRC_048_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_048/F15_SRC_048_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_048,0,0,
AI5K_03989,F15_CASE_048,F15,F15_GEOM_048,F15_SRC_048,F15_SRC_048_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_048/F15_SRC_048_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_048,0,0,
AI5K_03990,F15_CASE_048,F15,F15_GEOM_048,F15_SRC_048,F15_SRC_048_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_048/F15_SRC_048_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_048,0,0,
AI5K_03991,F15_CASE_049,F15,F15_GEOM_049,F15_SRC_049,F15_SRC_049_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_049/F15_SRC_049_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_049,0,0,
AI5K_03992,F15_CASE_049,F15,F15_GEOM_049,F15_SRC_049,F15_SRC_049_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_049/F15_SRC_049_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_049,0,0,
AI5K_03993,F15_CASE_049,F15,F15_GEOM_049,F15_SRC_049,F15_SRC_049_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_049/F15_SRC_049_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_049,0,0,
AI5K_03994,F15_CASE_049,F15,F15_GEOM_049,F15_SRC_049,F15_SRC_049_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_049/F15_SRC_049_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_049,0,0,
AI5K_03995,F15_CASE_049,F15,F15_GEOM_049,F15_SRC_049,F15_SRC_049_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_049/F15_SRC_049_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_049,0,0,
AI5K_03996,F15_CASE_050,F15,F15_GEOM_050,F15_SRC_050,F15_SRC_050_V00,AUG_00,GEO,test,data/processed/cv20_augmented/images/F15/F15_SRC_050/F15_SRC_050_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_050,0,0,
AI5K_03997,F15_CASE_050,F15,F15_GEOM_050,F15_SRC_050,F15_SRC_050_V01,AUG_01,PLAN,test,data/processed/cv20_augmented/images/F15/F15_SRC_050/F15_SRC_050_V01.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_050,0,0,
AI5K_03998,F15_CASE_050,F15,F15_GEOM_050,F15_SRC_050,F15_SRC_050_V02,AUG_02,RISK,test,data/processed/cv20_augmented/images/F15/F15_SRC_050/F15_SRC_050_V02.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_050,0,0,
AI5K_03999,F15_CASE_050,F15,F15_GEOM_050,F15_SRC_050,F15_SRC_050_V03,AUG_03,VERIFY,test,data/processed/cv20_augmented/images/F15/F15_SRC_050/F15_SRC_050_V03.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_050,0,0,
AI5K_04000,F15_CASE_050,F15,F15_GEOM_050,F15_SRC_050,F15_SRC_050_V00,AUG_00,RESOURCE,test,data/processed/cv20_augmented/images/F15/F15_SRC_050/F15_SRC_050_V00.png,data/raw/cv20/cad_xt/15.x_t,data/raw/aero_mpkg/json/F15.json,data/processed/process_planning_prompt_v1.txt,F15_SRC_050,0,0,
AI5K_04001,F16_CASE_001,F16,F16_GEOM_001,F16_SRC_001,F16_SRC_001_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F16/F16_SRC_001/F16_SRC_001_V00.png,data/raw/cv20/cad_xt/16.x_t,data/raw/aero_mpkg/json/F16.json,data/processed/process_planning_prompt_v1.txt,F16_SRC_001,0,0,
AI5K_04002,F16_CASE_001,F16,F16_GEOM_001,F16_SRC_001,F16_SRC_001_V01,AUG_01,PLAN,train,data/processed/cv20_augmented/images/F16/F16_SRC_001/F16_SRC_001_V01.png,data/raw/cv20/cad_xt/16.x_t,data/raw/aero_mpkg/json/F16.json,data/processed/process_planning_prompt_v1.txt,F16_SRC_001,0,0,
AI5K_04003,F16_CASE_001,F16,F16_GEOM_001,F16_SRC_001,F16_SRC_001_V02,AUG_02,RISK,train,data/processed/cv20_augmented/images/F16/F16_SRC_001/F16_SRC_001_V02.png,data/raw/cv20/cad_xt/16.x_t,data/raw/aero_mpkg/json/F16.json,data/processed/process_planning_prompt_v1.txt,F16_SRC_001,0,0,
AI5K_04004,F16_CASE_001,F16,F16_GEOM_001,F16_SRC_001,F16_SRC_001_V03,AUG_03,VERIFY,train,data/processed/cv20_augmented/images/F16/F16_SRC_001/F16_SRC_001_V03.png,data/raw/cv20/cad_xt/16.x_t,data/raw/aero_mpkg/json/F16.json,data/processed/process_planning_prompt_v1.txt,F16_SRC_001,0,0,
AI5K_04005,F16_CASE_001,F16,F16_GEOM_001,F16_SRC_001,F16_SRC_001_V00,AUG_00,RESOURCE,train,data/processed/cv20_augmented/images/F16/F16_SRC_001/F16_SRC_001_V00.png,data/raw/cv20/cad_xt/16.x_t,data/raw/aero_mpkg/json/F16.json,data/processed/process_planning_prompt_v1.txt,F16_SRC_001,0,0,
AI5K_04006,F16_CASE_002,F16,F16_GEOM_002,F16_SRC_002,F16_SRC_002_V00,AUG_00,GEO,train,data/processed/cv20_augmented/images/F16/F16_SRC_002/F16_SRC_002_V00.png,data/raw/cv20/cad_xt/16.x_t,data/raw/aero_mpkg/json/F16.json,data/processed/process_planning_prompt_v1.txt,F16_SRC_002,0,0,
